date,identifier,sector,index_membership,market_cap,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
31-10-03,1508332,Sector5,FALSE,296.3641515,-0.025245121,-0.437386217,15,0.100961533,0.910843951,-0.583347449,-1.096616152,-1.679963601,FALSE,0,0
28-11-03,1508332,Sector11,TRUE,288.8824027,-0.042651104,0.417480737,-6.221856839,-2.229139013,0.283752122,1.328793934,1.084369199,2.413163134,FALSE,2,3
31-12-03,1508332,Sector10,TRUE,276.5612492,-0.28357393,1.603890433,-15,4.37199729,0.11143603,-0.00058901,-0.841003187,-0.841592197,FALSE,1,1
30-01-04,1508332,Sector5,TRUE,198.1356888,-0.384985729,2.748449033,15,4.008309361,1.111303885,-1.562083152,-1.368018428,-2.930101581,TRUE,2,3
27-02-04,1508332,Sector6,TRUE,121.8562762,-0.24905904,0.72590737,15,2.846938022,0.671074628,0.233938048,-0.524214584,-0.290276537,FALSE,0,1
31-03-04,1508332,Sector8,TRUE,91.50686904,-0.26612227,0.018762694,15,2.680396024,-2.075066326,-1.146885647,-0.762129625,-1.909015273,FALSE,2,3
30-04-04,1508332,Sector10,TRUE,67.15485338,-0.077456273,-0.718289871,-15,-1.755765753,1.064195748,-0.177781425,-0.743677121,-0.921458546,TRUE,3,2
31-05-04,1508332,Sector3,FALSE,61.95328874,0.157185153,-3.07497437,7.179524092,-5.808606334,0.469522352,0.465505326,0.074771782,0.540277107,FALSE,1,0
30-06-04,1508332,Sector4,FALSE,71.6914259,-0.56317645,-3.664357958,-15,-6.076965918,-0.094111193,-1.298260895,-0.63182371,-1.930084605,TRUE,3,3
30-07-04,1508332,Sector10,TRUE,31.31650318,0.184813897,-3.78185652,-15,-2.461026153,-1.072987732,-0.700780875,-0.319854966,-1.020635841,FALSE,0,3
31-08-04,1508332,Sector3,FALSE,37.10422818,0.144070193,-0.129636671,14.03368841,0.433759072,0.790843852,0.287357015,2.498295583,2.785652597,FALSE,4,3
30-09-04,1508332,Sector7,TRUE,42.4498415,-0.151051876,2.52595383,-15,3.814324508,1.078278314,0.420169948,1.14170564,1.561875588,FALSE,0,3
29-10-04,1508332,Sector1,TRUE,36.0377133,0.012520552,1.095159152,-15,2.803879998,-1.71072526,0.818056089,1.261210098,2.079266187,TRUE,2,4
30-11-04,1508332,Sector9,TRUE,36.48892535,-0.09629271,3.120053665,15,2.859170754,-1.278098212,0.237368612,0.132005385,0.369373997,TRUE,0,3
31-12-04,1508332,Sector4,TRUE,32.97530785,-0.081965564,-0.112646842,5.596933807,1.057889186,0.844628225,0.332902515,0.876203221,1.209105736,FALSE,0,3
31-01-05,1508332,Sector1,TRUE,30.27246815,0.445329521,-0.844517004,-15,-3.213058375,1.09714802,-0.529976054,0.085768036,-0.444208019,FALSE,3,4
28-02-05,1508332,Sector1,FALSE,43.75369188,-0.063910766,-1.500273862,15,-1.667570729,0.907605336,-0.54869505,-0.87224251,-1.420937561,FALSE,0,0
31-03-05,1508332,Sector5,TRUE,40.95735992,-0.214232435,2.309393042,-15,4.078723443,0.05856185,1.37012624,0.120313554,1.490439794,FALSE,1,0
29-04-05,1508332,Sector4,TRUE,32.18296496,-0.100396243,0.901969984,-15,-1.506646906,1.357946945,0.124819978,1.207869247,1.332689225,TRUE,0,0
31-05-05,1508332,Sector8,TRUE,28.95191618,-0.091229571,2.473162138,3.210091855,2.017299664,0.716769289,0.707093272,0.722171003,1.429264275,TRUE,3,3
30-06-05,1508332,Sector7,TRUE,26.3106453,-0.1377142,4.037068931,15,3.606068557,-0.528461757,0.768553956,-0.295662006,0.47289195,FALSE,1,0
29-07-05,1508332,Sector10,TRUE,22.68729582,-0.14952871,-0.027349745,-10.93682772,0.022897631,-0.478040652,0.093532042,-1.458095686,-1.364563644,TRUE,1,0
30-09-05,1508332,Sector8,TRUE,19.03118551,-0.265871643,-2.505219462,-0.052063071,-3.99619308,1.12227768,-0.672645041,0.230815581,-0.44182946,FALSE,4,1
31-10-05,1508332,Sector9,TRUE,13.97133295,-0.098894437,-1.120125491,15,-3.450996497,0.6218158,0.150636131,-0.454154467,-0.303518337,FALSE,4,1
30-11-05,1508332,Sector3,TRUE,12.58964584,-0.102667795,-3.544162198,6.742924946,-3.009474627,1.378690216,1.218556519,-0.583066082,0.635490438,FALSE,2,2
30-12-05,1508332,Sector1,TRUE,11.29709466,-0.151946925,0.948894518,15,3.359307637,0.653556136,-0.141300748,-0.333232605,-0.474533353,TRUE,4,3
31-01-06,1508332,Sector10,FALSE,9.580535867,0.054135422,1.386881504,15,1.313999367,0.353678888,0.896443145,1.186003871,2.082447016,TRUE,1,0
28-02-06,1508332,Sector6,TRUE,10.09918222,-0.314017898,-1.708133801,15,-1.411059086,1.918053749,0.907547416,1.858432962,2.765980378,FALSE,3,2
28-04-06,1508332,Sector5,TRUE,4.863068785,0.054657678,1.998264404,-15,0.298591166,-1.801193682,0.494173238,0.648052467,1.142225704,FALSE,1,1
31-05-06,1508332,Sector8,TRUE,5.128872833,0.012364196,4.917013961,6.787407637,4.938339259,-0.094261091,1.822778276,0.566777615,2.389555891,FALSE,4,1
30-06-06,1508332,Sector2,TRUE,5.192287223,-0.105306706,0.594609359,15,1.177466848,-1.400974075,-0.502077974,-1.672179642,-2.174257616,FALSE,2,0
31-07-06,1508332,Sector4,FALSE,4.645504558,-0.090203501,1.648703621,-15,1.044373626,-0.673593637,0.524816947,-1.212058043,-0.687241096,TRUE,2,1
31-08-06,1508332,Sector6,TRUE,4.226463781,-0.265943373,-3.654585621,15,-1.251599997,0.396041624,0.647545956,-0.06716044,0.580385516,FALSE,4,2
29-09-06,1508332,Sector10,TRUE,3.102463746,0.12648352,-0.321995229,-15,,-0.539013755,0.14193178,-0.613717478,-0.471785698,TRUE,4,1
31-10-06,1508332,Sector6,TRUE,3.494874281,-0.362071866,1.77681147,15,2.86366933,1.28887245,-1.571320829,2.470066515,0.898745686,FALSE,2,0
30-11-06,1508332,Sector7,TRUE,2.229478627,0.147620047,2.199711798,-15,0.06200488,-1.143167124,-0.862075434,-1.409157625,-2.271233059,FALSE,2,2
29-12-06,1508332,Sector3,TRUE,2.558594367,0.184800528,1.905468075,3.022496398,4.566745133,0.183834554,0.015349146,0.09392838,0.109277526,FALSE,3,3
31-01-07,1508332,Sector11,FALSE,3.031423957,-0.483984586,-2.260193154,-0.801194984,-4.278792201,0.702936124,1.0172812,3.164470824,4.181752024,TRUE,0,0
28-02-07,1508332,Sector4,TRUE,1.564261489,0.130636354,-2.83370324,-15,-3.911125138,1.381129172,0.68848989,0.018914919,0.707404809,FALSE,2,0
30-03-07,1508332,Sector3,FALSE,1.768610906,0.054439891,2.2553368,6.123133729,0.485407455,-2.511110276,0.591408448,-1.027235435,-0.435826986,TRUE,3,3
30-04-07,1508332,Sector9,TRUE,1.864893892,0.143658263,-1.185999222,15,0.246139387,-0.048924551,-0.439783444,-0.219576223,-0.659359666,TRUE,3,0
29-06-07,1508332,Sector6,TRUE,1.870471369,-0.064622363,-0.4265479,15,2.211693329,-1.325585957,0.491764131,0.069790107,0.561554238,FALSE,1,4
31-07-07,1508332,Sector4,TRUE,1.74959709,0.228238099,0.034193893,15,-1.809782254,0.477267699,0.705247292,0.559531888,1.26477918,TRUE,0,3
31-08-07,1508332,Sector6,TRUE,2.148921803,0.046901705,-0.356002893,15,-0.607568674,-1.183638022,-1.91229057,0.857236771,-1.055053799,FALSE,1,1
28-09-07,1508332,Sector1,TRUE,2.249709899,0.326432071,-0.079471263,15,-1.998633852,1.315590527,-0.998533602,0.268791511,-0.729742091,FALSE,1,1
31-10-07,1508332,Sector5,FALSE,,-0.107149436,0.75514109,-15,0.702522875,-1.72260303,0.157036751,-0.068100002,0.088936749,FALSE,0,3
30-11-07,1508332,Sector11,TRUE,2.664344083,-0.034428127,-1.428839551,6.287704925,-1.248440355,0.370716197,0.908468355,0.43492539,1.343393746,FALSE,2,4
31-12-07,1508332,Sector9,TRUE,2.572615706,-0.58801084,0.508660853,15,0.442543973,0.382394625,-0.217125366,-0.55548352,-0.772608885,FALSE,2,1
31-01-08,1508332,Sector4,FALSE,1.059889783,-0.070133019,2.578216428,15,5.170124055,-0.686792616,-0.574851824,-0.674415298,-1.249267122,FALSE,0,2
29-02-08,1508332,Sector8,TRUE,0.985556513,-0.209201139,3.132277041,8.534784423,,-1.099210965,-0.187577093,-3.051810296,-3.239387389,FALSE,0,3
31-03-08,1508332,Sector4,FALSE,0.779376968,-0.041747102,-3.862961516,-15,-2.16808695,-0.896076431,-1.502705258,-0.830945779,-2.333651037,FALSE,4,1
30-04-08,1508332,Sector5,TRUE,0.746840238,0.167813926,3.310457984,15,1.665502403,1.059728474,-1.285889973,-0.540139377,-1.82602935,TRUE,3,3
30-05-08,1508332,Sector5,TRUE,0.87217043,0.027283308,0.231608497,15,-0.585389803,0.837772794,0.406169168,-0.265491016,0.140678153,FALSE,1,1
30-06-08,1508332,Sector10,FALSE,0.895966125,-0.391216863,-4.635347754,15,-2.526869255,-0.154265042,0.193341082,-1.24677922,-1.053438138,FALSE,3,2
31-07-08,1508332,Sector8,FALSE,0.545449068,0.207614832,-2.481119514,3.290158912,-4.609775296,-1.005483723,-0.544922942,0.446853139,-0.098069803,FALSE,2,1
29-08-08,1508332,Sector8,TRUE,0.658692385,0.237694731,-1.212915803,4.971787882,-2.695503885,-1.495000819,-0.329995693,1.079747471,0.749751777,FALSE,3,3
30-09-08,1508332,Sector8,FALSE,0.815260094,-0.067532793,1.981535697,11.92585365,4.410454049,-1.379546361,1.993911564,0.079101369,2.073012933,FALSE,2,0
31-10-08,1508332,Sector3,TRUE,0.760203303,-0.340486297,-3.636493216,6.706797068,,-0.36734385,-1.030786799,-2.640071452,-3.670858252,FALSE,1,1
28-11-08,1508332,Sector3,TRUE,0.501364495,-0.159309313,-0.699476328,-0.446639367,1.477686022,0.248866833,-0.481667444,1.709103249,1.227435805,FALSE,2,1
31-12-08,1508332,Sector1,TRUE,0.421492462,0.072746821,1.158184954,-15,3.079062345,0.219137788,0.586635123,-1.723612042,-1.136976919,FALSE,3,1
31-01-00,1518032,Sector4,FALSE,1828022.204,0.05188049,-2.331995202,-15,-1.005636602,-1.921948667,-0.885625799,-1.636052504,-2.521678303,FALSE,3,2
31-03-00,1518032,Sector6,TRUE,1617514.346,-0.128776346,1.195677022,-15,-1.240698945,-0.333264863,-0.988877191,-1.402298932,-2.391176123,TRUE,0,1
28-04-00,1518032,Sector10,FALSE,1409216.758,0.055588717,0.907677694,15,3.190790861,-0.053937073,4.182203887,0.47984539,0.898065779,FALSE,4,2
31-05-00,1518032,Sector11,TRUE,1487553.31,-0.033835571,2.364860258,2.792054537,1.073513649,0.33245289,1.193885545,-0.334815153,0.859070392,TRUE,4,0
30-06-00,1518032,Sector6,TRUE,1437221.095,-0.162224804,3.874834572,-15,3.062663792,0.18940801,-1.63822178,0.655754071,-0.982467708,FALSE,2,2
31-07-00,1518032,Sector11,TRUE,1204068.185,-0.05401028,-3.421553341,6.596698334,-1.924487849,1.689942817,-0.710055884,-0.629375457,-1.339431341,FALSE,2,2
31-08-00,1518032,Sector7,TRUE,1139036.125,-0.221706546,1.767427094,-15,4.470019331,2.859277284,5.978957145,2.018125319,2.616021034,FALSE,0,3
29-09-00,1518032,Sector11,TRUE,886504.3596,0.547019824,1.07314391,-2.682590935,3.583451136,-0.919756691,-1.825166761,0.441371072,-1.383795689,TRUE,3,2
31-10-00,1518032,Sector5,FALSE,1371439.819,0.383525089,0.812691948,-15,-1.539083089,-0.043797299,0.418233243,-0.364131243,0.054102,FALSE,4,4
30-11-00,1518032,Sector2,TRUE,1897421.397,-0.008187641,-0.440141442,8.423697578,0.3203921,0.440467969,-1.989371122,1.431470073,-0.557901049,FALSE,2,0
29-12-00,1518032,Sector3,TRUE,1881885.991,0.131373009,0.644378796,3.025064562,-2.384058739,0.961840283,0.992531774,-1.693184483,-0.70065271,FALSE,0,2
31-01-01,1518032,Sector2,TRUE,2129115.016,-0.327302531,-1.473124673,0.581468381,-3.836085918,0.182264746,-0.117545913,0.276608617,0.159062705,FALSE,3,0
28-02-01,1518032,Sector9,TRUE,1432250.282,-0.128367521,2.19155319,-15,1.407494199,1.104274959,-2.418689944,0.590940207,-1.827749736,FALSE,3,3
30-03-01,1518032,Sector9,TRUE,1248395.864,-0.092283026,-2.382809459,15,-2.47202652,-1.183226094,1.300898024,-0.791994449,0.508903575,FALSE,4,3
30-04-01,1518032,Sector11,TRUE,1133190.116,-0.238676636,0.668716651,5.668708981,1.280405648,-0.313917991,-0.189637953,-0.82508068,-1.014718632,FALSE,2,0
31-05-01,1518032,Sector6,TRUE,862724.1113,0.364568847,-0.779625679,-15,-1.435382592,-0.794724387,-0.265361711,0.064832965,-0.200528747,TRUE,0,4
29-06-01,1518032,Sector7,TRUE,1177246.446,-0.274236489,4.086515203,15,2.961191737,-0.73730071,0.107404004,-0.86114326,-0.753739257,FALSE,1,2
31-07-01,1518032,Sector6,FALSE,854402.5138,-0.017050382,1.042169147,15,1.655049956,-0.730402302,-0.210429814,1.798034005,1.587604191,TRUE,1,2
31-08-01,1518032,Sector5,FALSE,839834.6249,0.090201463,1.14009092,-15,3.549722219,-0.085026826,-0.795864901,-0.19937718,-0.99524208,FALSE,1,3
28-09-01,1518032,Sector5,TRUE,915588.9367,-0.309214926,2.471209324,-15,3.463523756,0.303103442,-1.237680207,0.637156502,-0.600523705,FALSE,1,2
31-10-01,1518032,Sector8,TRUE,632475.1717,0.129532823,0.81003693,6.25508872,,0.676232706,0.68071253,0.495636934,1.176349464,TRUE,3,4
30-11-01,1518032,Sector6,FALSE,714401.4663,-0.424075306,0.857547211,15,3.487360348,0.922250348,-0.966066013,-1.412716426,-2.378782439,FALSE,3,3
31-12-01,1518032,Sector3,TRUE,411441.4456,-0.104452296,0.270705705,-15,0.796907166,0.706581631,0.942773402,1.555804425,2.498577827,FALSE,3,3
31-01-02,1518032,Sector4,FALSE,368465.4419,0.15552092,-0.711813496,15,0.959278904,1.225466468,0.408308088,0.433861365,0.842169452,FALSE,1,2
28-02-02,1518032,Sector10,TRUE,425769.5265,0.325054029,-2.888249528,-15,-5.060438687,-0.065746976,-0.594258405,2.791806827,2.197548422,TRUE,0,2
29-03-02,1518032,Sector1,FALSE,564167.6265,0.088352572,0.430640683,-15,-0.832318717,-0.412011483,0.792769957,0.030931605,0.823701563,TRUE,0,1
30-04-02,1518032,Sector3,FALSE,614013.2874,0.094690624,4.697648913,5.858743103,2.338772653,1.481698854,1.724970555,-1.215337961,0.509632594,FALSE,4,1
31-05-02,1518032,Sector3,FALSE,672154.5889,-0.044145373,1.595745524,0.884156768,0.173357493,-0.982472808,1.151487223,-0.371521356,0.779965867,TRUE,2,3
28-06-02,1518032,Sector9,TRUE,642482.074,-0.191324033,1.408854471,-15,-0.167918121,-0.437120974,-1.367834632,0.51881562,-0.849019012,FALSE,2,0
31-07-02,1518032,Sector10,TRUE,519559.8125,-0.492826452,1.292760626,15,,-0.334808592,1.303491708,-0.544073581,0.759418127,FALSE,2,1
30-08-02,1518032,Sector2,TRUE,263506.9933,-0.278345124,-1.628209332,6.933784238,-1.606883729,-0.313388228,-0.613279178,-0.985883974,-1.599163152,FALSE,2,2
30-09-02,1518032,Sector1,TRUE,190161.1066,-0.204249478,2.660641473,15,2.050830939,1.210377573,0.882594374,0.300303605,1.182897978,FALSE,1,2
31-10-02,1518032,Sector11,TRUE,151320.7998,0.107491032,-1.393834774,12.09015046,-4.395111355,-0.505604553,-1.236563544,0.353257333,-0.883306211,FALSE,4,3
29-11-02,1518032,Sector5,TRUE,167586.4288,0.004235262,-1.625233922,-15,1.010025986,-1.139693411,-1.059339712,0.217570275,-0.841769438,FALSE,0,0
31-12-02,1518032,Sector5,TRUE,168296.2012,0.536927591,1.749512603,15,0.151170632,0.296148186,-0.860369045,-1.746265491,-2.606634536,FALSE,0,1
31-01-03,1518032,Sector3,TRUE,258659.0751,-0.095577059,-0.320332823,15,1.405232645,-1.994956455,1.05139428,0.689977165,1.741371445,FALSE,4,1
28-02-03,1518032,Sector6,TRUE,233937.2013,0.073570134,-1.555693748,15,-3.556606342,-1.381950181,0.110720563,0.992682349,1.103402912,FALSE,4,4
31-03-03,1518032,Sector11,TRUE,251147.9925,0.370640737,-1.602332819,9.753472739,-1.62633744,-0.550649136,-0.414346279,0.606726846,0.192380567,FALSE,4,0
30-04-03,1518032,Sector9,TRUE,344233.6695,-0.267892174,-0.351933719,15,1.270370951,-0.081730534,-1.713612058,-0.361372767,-2.074984825,FALSE,0,2
30-05-03,1518032,Sector11,TRUE,252016.1635,-0.26753856,0.962836585,13.42177798,-0.953117261,-0.932507937,-0.091317959,-0.618502684,-0.709820643,FALSE,2,0
30-06-03,1518032,Sector1,TRUE,184592.1219,0.23463171,-1.249718858,15,-0.367836847,-0.084510443,0.054388194,-0.500063111,-0.445674917,FALSE,2,3
31-07-03,1518032,Sector3,TRUE,227903.287,-0.435412167,-2.646657815,0.489013825,-2.674089562,0.112391596,13.24727982,0.372137948,1.69686593,FALSE,0,3
29-08-03,1518032,Sector5,FALSE,128671.423,0.088269531,-3.377095952,-15,-1.863934122,-1.279844637,-1.053903452,0.56976017,-0.484143282,TRUE,0,0
30-09-03,1518032,Sector6,FALSE,140029.1891,0.171889084,-2.99754083,15,-1.36878327,-0.455964866,0.705236191,-0.29445514,0.41078105,FALSE,1,0
31-10-03,1518032,Sector4,TRUE,164098.6782,0.041153792,2.988476098,15,0.925820606,-0.726000523,-0.379681728,0.55846629,0.178784562,TRUE,0,2
28-11-03,1518032,Sector4,TRUE,170851.961,0.291033192,-3.397482633,-15,-4.248787478,0.812945759,-0.221472776,1.102790527,0.88131775,FALSE,4,2
31-12-03,1518032,Sector4,TRUE,220575.5527,-0.426178622,0.608341945,-15,-1.414492809,0.501819281,0.579499499,0.584780334,1.164279833,FALSE,3,1
30-01-04,1518032,Sector4,TRUE,126570.9677,0.288109535,-1.013669174,15,-3.202744181,-0.805912771,0.344421401,-1.511319708,-1.166898307,TRUE,2,1
27-02-04,1518032,Sector7,TRUE,163037.2703,-0.172069004,-2.314773891,15,-1.034740704,-0.335643793,-0.495455243,-0.381342627,-0.87679787,FALSE,3,0
31-03-04,1518032,Sector10,TRUE,134983.6096,0.111316949,2.650308013,-15,0.462687323,0.121519689,1.054548,-0.57269808,0.481849921,FALSE,3,4
30-04-04,1518032,Sector7,TRUE,150009.5732,-0.132333015,-4.482061426,-7.359475127,-4.93173398,-0.51070213,-0.236924303,1.221044329,0.984120026,FALSE,1,1
31-05-04,1518032,Sector9,TRUE,130158.3541,-0.410281341,2.468510757,-15,4.05950919,-1.574554454,1.597277877,-0.278065133,1.319212745,TRUE,0,3
30-06-04,1518032,Sector6,TRUE,76756.81002,0.097153176,-0.823484144,15,-3.113614409,0.246207198,0.263726241,0.869036725,1.132762965,TRUE,0,1
30-07-04,1518032,Sector10,TRUE,84213.97793,-0.076734927,-1.162643173,-15,-2.464275217,-0.675216659,-0.84051481,0.007511667,-0.833003143,TRUE,1,0
31-08-04,1518032,Sector6,FALSE,77751.82448,-0.432983612,-1.046392491,15,-2.731794559,0.507542592,-2.206020839,1.86697691,-0.339043929,FALSE,1,0
30-09-04,1518032,Sector7,FALSE,44086.55871,-0.266907294,-1.036343073,15,1.371294235,-0.044209284,-0.125473881,-0.773762436,-0.899236317,TRUE,0,0
29-10-04,1518032,Sector4,TRUE,32319.5346,0.016537885,-4.15026015,15,-6.122774537,-1.125960111,-0.906199764,-1.098845453,-2.005045217,FALSE,2,0
30-11-04,1518032,Sector9,TRUE,32854.03135,0.106349951,-2.900888202,-15,-5.610279227,0.519881747,0.851035442,0.918417467,1.769452909,FALSE,4,0
31-12-04,1518032,Sector4,TRUE,36348.05598,0.083861877,0.468666743,-15,-1.798213973,0.337695453,0.143323244,0.727214911,0.870538155,FALSE,0,0
31-01-05,1518032,Sector4,TRUE,39396.27217,-0.65761971,-1.53104233,15,-0.147435702,0.447811001,0.668775406,0.463391263,1.132166669,FALSE,1,2
28-02-05,1518032,Sector3,TRUE,13488.5071,0.077213888,-0.904595472,15,0.831634412,-0.624356555,0.598423482,-1.449942525,-0.851519043,FALSE,2,0
31-03-05,1518032,Sector1,TRUE,14530.00717,-0.231545811,-2.479802117,-15,0.324984356,-1.369816766,0.26504105,-1.096786679,-0.831745629,TRUE,3,3
29-04-05,1518032,Sector4,TRUE,11165.64488,-0.011389679,1.111797652,-15,0.541145456,1.868091565,0.093924624,-1.702267281,-1.608342657,FALSE,1,1
31-05-05,1518032,Sector1,FALSE,11038.47177,-0.073925938,1.07939306,15,3.131182082,-1.9684459,0.138008884,0.78422283,0.922231714,FALSE,1,1
30-06-05,1518032,Sector6,TRUE,10222.44238,0.232317572,2.733999833,15,4.235101233,0.74094863,-0.540550013,1.771990351,1.231440337,TRUE,0,0
29-07-05,1518032,Sector8,TRUE,12597.29538,0.399350463,-0.651914086,-1.814569519,-1.341137052,-0.205260532,-0.996376232,-0.514319801,-1.510696033,TRUE,1,0
30-09-05,1518032,,TRUE,17657.02921,0.007153375,-2.292011067,-10.19335544,-2.744069267,-0.931468363,-0.875359376,-0.11847516,-0.993834536,FALSE,2,3
31-10-05,1518032,Sector7,TRUE,,0.104234193,-1.255775252,15,0.149401976,0.548198928,-1.345776304,-0.396654161,-1.742430465,FALSE,2,3
30-11-05,1518032,Sector9,FALSE,19636.96831,-0.179192504,0.055254471,-15,-1.121326239,-1.063666572,1.526991575,-0.491777968,1.035213607,TRUE,0,3
30-12-05,1518032,Sector3,TRUE,16118.17078,0.398734236,0.158507873,-10.61682111,-0.77685647,-0.794289368,1.018449608,0.86044267,1.878892278,FALSE,3,2
31-01-06,1518032,Sector5,TRUE,22545.0373,-0.148877093,-2.380232945,15,-4.385507355,0.669518147,1.004058741,-0.174929005,0.829129735,TRUE,1,2
28-02-06,1518032,Sector5,TRUE,,-0.148230572,0.73011852,-15,0.530809639,-0.872501825,0.325270835,0.28817239,0.613443225,FALSE,2,0
28-04-06,1518032,Sector1,TRUE,16342.70201,0.086844369,4.24617032,15,2.604460865,1.203849179,-1.077695172,1.075923194,-0.001771978,FALSE,3,1
31-05-06,1518032,Sector6,TRUE,17761.97366,-0.356403349,-1.564344377,-15,0.039596807,2.212460402,-1.874223902,0.123147335,-1.751076567,TRUE,1,1
30-06-06,1518032,Sector5,FALSE,11431.54676,0.061582885,0.364046096,15,2.919281049,0.442112789,-0.709984326,-0.971261612,-1.681245938,FALSE,3,1
31-07-06,1518032,Sector6,TRUE,12135.5344,0.018947971,2.806635173,-15,4.952316036,-2.213450934,-1.538064653,-0.380704154,-1.918768807,FALSE,4,4
31-08-06,1518032,Sector10,TRUE,12365.47815,0.075408078,-0.390782476,15,1.492795203,-0.876515727,0.755734109,-0.389181269,0.366552839,FALSE,1,4
29-09-06,1518032,Sector10,TRUE,13297.9351,-0.021095602,2.813802289,15,4.672854244,0.214266757,1.813130802,-0.042495198,1.770635604,FALSE,2,2
31-10-06,1518032,Sector9,TRUE,13017.40715,-0.069021924,1.926025421,15,2.243601228,-1.37470002,1.557492975,0.360455036,1.917948011,FALSE,4,3
30-11-06,1518032,Sector11,TRUE,12118.92066,0.091919383,-1.312762405,10.0446821,0.782694225,0.882023209,1.528615983,-0.328727611,1.199888372,FALSE,1,1
29-12-06,1518032,Sector10,TRUE,13232.88437,-0.282336595,0.671992173,-15,-1.390194606,-1.087244156,0.168858251,-2.235027631,-2.06616938,TRUE,2,3
31-01-07,1518032,Sector5,TRUE,9496.756853,0.031064536,0.51669117,-15,-2.176991799,0.559552128,0.278354635,0.234058732,0.512413367,FALSE,3,2
28-02-07,1518032,Sector11,TRUE,9791.7692,0.204396224,-5.016320771,5.301680854,-3.977709914,0.481745781,0.377896615,-1.082305986,-0.70440937,FALSE,0,0
30-03-07,1518032,Sector8,FALSE,11793.16985,-0.120684904,-2.650625631,3.190899021,-3.334886682,-0.949618792,1.161290181,0.550335728,1.711625908,TRUE,1,0
30-04-07,1518032,Sector8,TRUE,10369.91228,-0.559771734,2.836491396,10.28440782,0.483333453,0.674852887,-1.508340315,1.583666958,0.075326643,FALSE,4,0
29-06-07,1518032,Sector9,FALSE,5042.412181,-0.032316412,2.060181452,-15,0.454599768,1.122881427,-0.859013995,-0.118673326,-0.97768732,FALSE,3,2
31-07-07,1518032,Sector8,TRUE,4879.459512,0.043702655,-2.33341929,4.698004601,-1.342346789,0.533974548,0.383116046,-1.358662149,-0.975546104,FALSE,2,3
31-08-07,1518032,Sector3,TRUE,5092.704849,-0.482718544,1.733397902,5.789708025,-0.846077633,-0.654333739,-0.27418257,0.0827319,-0.19145067,FALSE,1,2
28-09-07,1518032,Sector6,TRUE,2634.361779,-0.360342719,3.103908973,-15,4.520220848,-1.343205266,1.870449243,1.040324965,2.910774208,TRUE,0,4
31-10-07,1518032,,FALSE,,0.160281227,-3.223765105,-15,-2.160234804,-0.241539938,0.075643642,-0.266537059,-0.190893417,FALSE,1,1
30-11-07,1518032,Sector3,TRUE,1955.176776,0.272683703,-2.389768867,8.202599024,-1.634315903,0.602296987,-0.784795519,0.687921774,-0.096873744,TRUE,4,3
31-12-07,1518032,Sector3,TRUE,2488.321619,-0.24320174,0.105544639,15,-0.680104798,-1.118421488,1.794046753,-0.9455546,0.848492153,FALSE,1,0
31-01-08,1518032,Sector8,TRUE,1883.157472,0.262089113,1.051850132,6.520075276,-0.052008053,-0.288996801,0.858257357,-0.141983271,0.716274086,FALSE,0,0
29-02-08,1518032,Sector7,FALSE,2376.712544,0.045530643,0.133090877,-15,0.620518554,-0.422742964,-1.090424575,0.837860506,-0.252564069,TRUE,0,3
31-03-08,1518032,Sector9,TRUE,2484.925794,-0.088381892,-1.079147059,15,-3.288977646,0.12922922,0.570802469,-1.164790997,-0.593988527,TRUE,3,3
30-04-08,1518032,Sector10,FALSE,2265.30335,0.045285005,-2.215351321,-15,-2.916962977,0.25340512,1.359028362,1.67426736,3.033295721,TRUE,4,0
30-05-08,1518032,Sector7,TRUE,2367.887624,0.432863535,0.58300241,-15,0.679399785,-0.056168889,-0.518280926,0.043899198,-0.474381728,FALSE,0,4
30-06-08,1518032,Sector9,FALSE,3392.85983,0.213160565,3.172427464,15,3.495846169,-0.457036502,0.559309989,-1.956060029,-1.39675004,FALSE,3,0
31-07-08,1518032,Sector9,TRUE,4116.083747,-0.230510567,-1.055075981,15,-0.231169114,0.033947929,0.152323854,0.261525225,0.413849079,TRUE,3,3
29-08-08,1518032,Sector1,TRUE,3167.28295,0.369185306,1.002435516,-15,0.045226051,-0.830118196,-0.30747307,0.438027725,0.130554654,TRUE,3,1
30-09-08,1518032,Sector4,TRUE,4336.597274,0.202566615,2.120790783,15,0.451401054,1.041266346,-0.958801056,-0.790080925,-1.748881982,FALSE,3,4
31-10-08,1518032,Sector9,TRUE,5215.047104,-0.35881887,1.438575953,-15,0.280469214,-0.882560356,1.379400654,1.063195403,2.442596057,TRUE,3,1
28-11-08,1518032,Sector2,TRUE,3343.789795,0.191763717,-0.967386749,-3.593489383,-2.375310966,0.499807536,-1.406956337,1.273091475,-0.133864862,FALSE,0,2
31-12-08,1518032,Sector8,TRUE,3985.007354,-0.099577347,-0.325560573,15,2.294170471,0.907986426,0.333222481,-0.53103242,-0.197809939,FALSE,1,1
31-01-00,1530091,Sector6,TRUE,18820.15993,-0.521044996,-0.831439257,-15,0.407319647,-0.907776963,1.393513697,2.942578013,4.33609171,FALSE,1,2
31-03-00,1530091,Sector9,FALSE,9427.76225,0.031139201,1.577890385,-15,2.13067524,1.097541493,0.513281956,-0.565438675,-0.052156719,FALSE,2,4
